benchmark_id,benchmark_family,granularity,granularity_normalized,semantic_label_mode,rollback_split_condition,method_id,method_label,compiler,compiler_id,opt_level,profile_source,profile_condition,profile_scenario,eval_source,eval_group,status,error_message,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,throughput_bytes_per_sec,bytes_per_second_aggregate,tokens_per_second_aggregate,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,full_scan_ns_total,emitted_tokens_total,input_bytes_total
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O3,-O3,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,5000346153846.153,5000346153846.153,1951615384615.3845,1.5265321586500944,1.4694888469179643,10612.33414138479,10215.773426170079,52,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_Os,-Os,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,237616252.5576248,237616252.5576248,92740686.3161704,1.5550943529000778,1.4791690259603991,0.5137333678523611,0.48865104802959786,1094277,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,214052742.23742077,214052742.23742077,83543941.16262108,1.8929769825921192,0.5971899083802364,0.5633405550884644,0.17772075285325353,1214738,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,235877152.79699185,235877152.79699185,92061922.53786246,1.9274420732128743,0.5761384990242389,0.6320800742657281,0.18893728133865745,1102345,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,204251595.40874198,204251595.40874198,79718592.2069271,2.0113131495911603,0.6562375956440715,0.5711498125549511,0.1863508821686026,1273028,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O2,-O2,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,5417041666666.667,5417041666666.667,2114250000000.0,1.7215694612516634,1.4888227658336568,12965.57000505159,11212.696455184727,48,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O3,-O3,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,5306489795918.367,5306489795918.367,2071102040816.3264,1.8447668163294542,1.490972531663544,13609.861308226484,10999.725922374922,49,101484,260018
BM6,Python-like lexer,operational,operational,operational_rb_on,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_Os,-Os,uniform,uniform,uniform,A,A,completed,,2.5259778699861686,8.997881439438729,229876379.273305,229876379.273305,89719844.29605675,1.8842728914322766,1.502906976598068,0.602203168584765,0.48032073672065284,1131121,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O2,-O2,A,same_A,same_A,A,A,completed,,0.0,0.0,204296369.5119776,204296369.5119776,79736067.36285001,0.4560172608568352,0.5839855288273651,0.12952297727183124,0.16586991517659216,1272749,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O3,-O3,A,same_A,same_A,A,A,completed,,0.0,0.0,224943854.4402573,224943854.4402573,87794699.30549067,0.4748284784031948,0.6116058905061518,0.1484963500565391,0.19127168344802414,1155924,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_Os,-Os,A,same_A,same_A,A,A,completed,,0.0,0.0,190612123.11811048,190612123.11811048,74395159.96015017,0.47804518534435636,0.6108791652058523,0.12668475487290703,0.16188653222251956,1364121,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O2,-O2,A,same_A,same_A,A,A,completed,,0.0,0.0,4815148148148.148,4815148148148.148,1879333333333.3333,1.4737550782933666,1.4987147598169868,9865.971496352817,10033.062697663718,54,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O3,-O3,A,same_A,same_A,A,A,completed,,0.0,0.0,5200360000000.0,5200360000000.0,2029680000000.0,1.4265399496600228,1.480376557102448,10313.883836041965,10703.1225078507,50,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_Os,-Os,A,same_A,same_A,A,A,completed,,0.0,0.0,231927208.44085237,231927208.44085237,90520274.83255568,1.456540766459451,1.4773617881121754,0.4696553060603661,0.47636895494818254,1121119,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,gcc,gcc_O2,-O2,A,same_A,same_A,A,A,completed,,1.0,3.5621378739505736,220879105.9432754,220879105.9432754,86208243.9967516,0.4731992274334026,0.5857062613330921,0.14531269280321632,0.17986198854898658,1177196,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,gcc,gcc_O3,-O3,A,same_A,same_A,A,A,completed,,1.0,3.5621378739505736,228606747.12480977,228606747.12480977,89224311.8753863,0.46211194173329867,0.5949369493672317,0.14687271524392628,0.18908839452353676,1137403,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,gcc,gcc_Os,-Os,A,same_A,same_A,A,A,completed,,1.0,3.5621378739505736,191523604.7550546,191523604.7550546,74750907.64855495,0.46904551332074207,0.590707486532234,0.12489417437712974,0.15728947774495286,1357629,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,clang,clang_O2,-O2,A,same_A,same_A,A,A,completed,,1.0,3.5621378739505736,5000346153846.153,5000346153846.153,1951615384615.3845,1.2879480113447157,1.499045224299406,8953.715501944514,10421.247088158369,52,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,clang,clang_O3,-O3,A,same_A,same_A,A,A,completed,,1.0,3.5621378739505736,5306489795918.367,5306489795918.367,2071102040816.3264,1.2693862066452288,1.4977608134819658,9364.961504127556,11049.806817831237,49,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,clang,clang_Os,-Os,A,same_A,same_A,A,A,completed,,1.0,3.5621378739505736,242200970.04088256,242200970.04088256,94530083.46971719,1.2743628775969509,1.5065459562773549,0.42911518024680223,0.5072980003914663,1073563,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,gcc,gcc_O2,-O2,A,same_A,same_A,A,A,completed,,15.317615491009683,54.5634582791376,184301700.84517744,184301700.84517744,71932227.03263615,2.4830061737470612,0.5896716843283836,0.636226904916519,0.1510930559109336,1410828,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,gcc,gcc_O3,-O3,A,same_A,same_A,A,A,completed,,15.317615491009683,54.5634582791376,205976060.90132052,205976060.90132052,80391644.28812471,2.4816771279824175,0.5885813953196136,0.7106682523868944,0.1685497709926886,1262370,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,gcc,gcc_Os,-Os,A,same_A,same_A,A,A,completed,,15.317615491009683,54.5634582791376,176011437.2437434,176011437.2437434,68696569.84225729,2.4791082560829567,0.5988706554124271,0.6066542843795849,0.14654763381297128,1477279,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,clang,clang_O2,-O2,A,same_A,same_A,A,A,completed,,15.317615491009683,54.5634582791376,5652565217391.304,5652565217391.304,2206173913043.478,2.4628860916650015,1.5512680873950255,19355.07222036735,12190.94377376743,46,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,clang,clang_O3,-O3,A,same_A,same_A,A,A,completed,,15.317615491009683,54.5634582791376,5652565217391.304,5652565217391.304,2206173913043.478,2.535359146708487,1.5014505855195284,19924.615902937345,11799.443188376294,46,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,clang,clang_Os,-Os,A,same_A,same_A,A,A,completed,,15.317615491009683,54.5634582791376,188989094.63046467,188989094.63046467,73761698.34195355,2.4733812354782487,1.4827264513583374,0.6498792854856152,0.3895853954730353,1375836,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,gcc,gcc_O2,-O2,A,same_A,same_A,A,A,completed,,2.7052973720608575,9.636642229316937,228903592.4812136,228903592.4812136,89340169.44735934,1.6415206040797246,0.5832731540647081,0.5224008021413509,0.1856220158270524,1135928,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,gcc,gcc_O3,-O3,A,same_A,same_A,A,A,completed,,2.7052973720608575,9.636642229316937,286023232.2787873,286023232.2787873,111633739.60487525,1.5612724478473565,0.5978385225229301,0.62084743905577,0.23773334128133855,909080,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,gcc,gcc_Os,-Os,A,same_A,same_A,A,A,completed,,2.7052973720608575,9.636642229316937,224631176.82174072,224631176.82174072,87672662.4640507,1.5960076603220201,0.6275312425781205,0.498436562246096,0.195979332072598,1157533,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,clang,clang_O2,-O2,A,same_A,same_A,A,A,completed,,2.7052973720608575,9.636642229316937,4815148148148.148,4815148148148.148,1879333333333.3333,1.6403552700527402,1.5098547981939936,10981.267224519734,10107.639065687568,54,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,clang,clang_O3,-O3,A,same_A,same_A,A,A,completed,,2.7052973720608575,9.636642229316937,4483068965517.241,4483068965517.241,1749724137931.0344,1.60513731654999,1.4867201481799823,10004.43344711761,9266.367820121786,58,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,clang,clang_Os,-Os,A,same_A,same_A,A,A,completed,,2.7052973720608575,9.636642229316937,235781971.18218338,235781971.18218338,92024773.52895837,1.6578635794161518,1.4856058829664647,0.5434558564721651,0.48698893415099603,1102790,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O2,-O2,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,219308248.45567074,219308248.45567074,85595144.5141309,1.7590872454884399,0.5951695235797428,0.5363487023282775,0.1814682031582225,1185628,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O3,-O3,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,246904647.27839705,246904647.27839705,96365910.1462239,1.7702091132197102,0.6018048754129549,0.6076573071869207,0.2065807521351341,1053111,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_Os,-Os,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,213432337.19318148,213432337.19318148,83301799.52046716,1.7980738612873512,0.6105683039097047,0.5335469431261712,0.18117545621152492,1218269,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O2,-O2,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,5909500000000.0,5909500000000.0,2306454545454.5454,1.7491855755734247,1.5296555745304345,14371.14967204075,12567.511140744366,44,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O3,-O3,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,5532297872340.426,5532297872340.426,2159234042553.1917,1.7226914923428196,1.4868453572492206,13250.06328684956,11436.05524777858,47,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,clang,clang_Os,-Os,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,214833205.95707765,214833205.95707765,83848553.0745874,1.7457052811737785,1.5092502912204115,0.52140743944339,0.4507830378420497,1210325,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O2,-O2,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,185123376.18880138,185123376.18880138,72252923.67891575,2.6544583551670105,0.6030724475960336,0.6831908898498713,0.15521569638305793,1404566,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O3,-O3,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,220645938.6986185,220645938.6986185,86117239.74067411,2.6079786224740475,0.6047054935416297,0.8000273853775909,0.18550035293718742,1178440,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_Os,-Os,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,109461352.71394846,109461352.71394846,42722334.29540396,4.815836584823364,0.642995467391482,0.7328877128091421,0.09785287958654287,2375432,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O2,-O2,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,5000346153846.153,5000346153846.153,1951615384615.3845,2.2228407278813855,1.4904448038361928,15453.017752483092,10361.457626668918,52,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O3,-O3,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,5000346153846.153,5000346153846.153,1951615384615.3845,2.200702522904941,1.4899961924580511,15299.114654425695,10358.338914876646,52,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_Os,-Os,A,same_A,same_A,A,A,completed,,4.003233748271093,14.260070552993575,202093858.32646778,202093858.32646778,78876435.93290949,2.3286767723605126,1.4978388995072816,0.6542853781289932,0.4208459080162615,1286620,101484,260018
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,0.0,0.0,209835879.98949912,209835879.98949912,78202204.20678906,0.4802888751293964,0.5984205366242188,0.13834055000862766,0.17236673689505908,1024677,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,0.0,0.0,229155165.24741817,229155165.24741817,85402167.77328971,0.44885878949761604,0.596403121238579,0.14119086696808492,0.1876017039666192,938290,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,0.0,0.0,194236168.57517627,194236168.57517627,72388461.49676776,0.4534838894595267,0.5921496880345969,0.12090915494758907,0.15788062166457967,1106972,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,0.0,0.0,3839535714285.7144,3839535714285.7144,1430928571428.5715,1.4523548238153148,1.482987570926072,7654.532359288344,7815.980064882226,56,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,0.0,0.0,4674217391304.348,4674217391304.348,1742000000000.0,1.4613626280149286,1.4920161347098442,9376.356771366045,9573.035001365266,46,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,0.0,0.0,237551981.82790425,237551981.82790425,88531516.12375763,1.4579979457037588,1.4717926643050885,0.4754258484879311,0.47992404810132205,905124,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,1.0,3.6832226825737533,221564556.10112992,221564556.10112992,82573278.99344109,0.4735317558456281,0.6101832228863283,0.1440179471549378,0.18557854687388903,970435,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,1.0,3.6832226825737533,231342874.08127892,231342874.08127892,86217489.02806814,0.46431053910935166,0.5970942549305015,0.1474456242514291,0.18961218352710135,929417,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,1.0,3.6832226825737533,187271750.1974935,187271750.1974935,69792943.18893443,0.478244983752366,0.6021612983585487,0.12293906703335424,0.1547933605972234,1148139,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,1.0,3.6832226825737533,3909345454545.4546,3909345454545.4546,1456945454545.4546,1.3078188265960962,1.4792365798314322,7018.088722852331,7937.960020323058,55,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,1.0,3.6832226825737533,4886681818181.818,4886681818181.818,1821181818181.8184,1.270554746232637,1.525802307783801,8522.65022777467,10234.804462012322,44,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B2,binary final/non-final threshold encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,1.0,3.6832226825737533,250119526.0834414,250119526.0834414,93215222.56280209,1.2320299724268595,1.5076515364398897,0.4229958345386212,0.517625653695438,859645,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,14.82651180440734,54.609344581440624,191067509.0862236,191067509.0862236,71207556.89442208,2.5254069480222134,0.5944076939632132,0.6623467856247217,0.15589726073869764,1125330,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,14.82651180440734,54.609344581440624,213339498.27801588,213339498.27801588,79507942.1619707,2.430183763437819,0.5916056264690915,0.7116682724059772,0.17324901946481422,1007849,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,14.82651180440734,54.609344581440624,176394099.46830896,176394099.46830896,65739030.84726824,2.4782574946611766,0.6037020706832751,0.6000641786635107,0.1461752816171944,1218941,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,14.82651180440734,54.609344581440624,4674217391304.348,4674217391304.348,1742000000000.0,2.439194425841049,1.4987729280581124,15650.295643922405,9616.38776258225,46,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,14.82651180440734,54.609344581440624,4674217391304.348,4674217391304.348,1742000000000.0,2.4263313061148106,1.4842075976467657,15567.763630694559,9522.934069562109,46,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B3,contiguous multi-class interval encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,14.82651180440734,54.609344581440624,192210527.4449822,192210527.4449822,71633540.07283857,2.4113868876449183,1.478838612585844,0.6362258135045222,0.39018015074853196,1118638,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,2.7178394275336784,10.01040782708531,226890348.39646456,226890348.39646456,84558109.69381295,1.6497861161104603,0.5782578657262074,0.513819860216477,0.18009630026285464,947656,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,2.7178394275336784,10.01040782708531,285941504.1671598,285941504.1671598,106565454.39795944,1.5630526487123342,0.6086888838343815,0.6135048838974257,0.23891300354732514,751951,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,2.7178394275336784,10.01040782708531,226207659.83949772,226207659.83949772,84303683.47297679,1.6092186794537682,0.5944094239285598,0.49967726785104405,0.18456961799272273,950516,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,2.7178394275336784,10.01040782708531,4778088888888.889,4778088888888.889,1780711111111.111,1.6536063559628846,1.4636958999721,10845.599873873547,9600.023615585898,45,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,2.7178394275336784,10.01040782708531,3909345454545.4546,3909345454545.4546,1456945454545.4546,1.621638526899908,1.5000375828703545,8702.125116060844,8049.583497430689,55,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B4,frequency-aware interval encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,2.7178394275336784,10.01040782708531,217748044.44606477,217748044.44606477,81150931.09077577,1.6730084438354966,1.4796052379539755,0.5000571213632204,0.4422494929846028,987444,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,226184101.8708941,226184101.8708941,84294903.82541828,1.7849277997709025,0.597959037028078,0.5541788532009102,0.18565246921689119,950615,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,245543672.52316812,245543672.52316812,91509881.0618216,1.7717909443685265,0.5901515780593459,0.5971843872767604,0.19891133864519833,875665,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,215189379.34416547,215189379.34416547,80197360.849092,1.8176648616860112,0.6245951630369486,0.5369104599623254,0.18449587894071384,999185,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,4778088888888.889,4778088888888.889,1780711111111.111,1.7544079517029778,1.4940544099674886,11506.732899942748,9799.137661676543,45,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,4388040816326.5303,4388040816326.5303,1635346938775.5103,1.7298917101865776,1.478170319450888,10419.737936965455,8903.532668653324,49,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_TREE,hierarchical comparison-tree encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,230601509.000917,230601509.000917,85941195.08153646,1.7948752258733016,1.5083971013603243,0.5681508074979753,0.4774688617970641,932405,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,183642216.51117882,183642216.51117882,68440278.7421925,2.7531568357499694,0.5856706168043518,0.6940179420689997,0.14763631004483452,1170831,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,222257367.6104237,222257367.6104237,82831477.86357386,2.6447923580260064,0.5821662585954206,0.8068911792489509,0.17761122815237265,967410,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,111739699.82954308,111739699.82954308,41643454.03899721,4.986779053238606,0.5963374828432567,0.7648827157158438,0.09146750407240789,1924240,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,4215960784313.7256,4215960784313.7256,1571215686274.5098,2.22053001524977,1.494038338840139,12850.511976879961,8646.204930953607,51,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,4778088888888.889,4778088888888.889,1780711111111.111,2.2662709759551865,1.4627697667846253,14863.917353940391,9593.949334397366,45,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,4.044761201311902,14.89775620226626,209258756.4221224,209258756.4221224,77987120.23225237,2.3965276135564295,1.5135511194229678,0.6883880105221092,0.43475837208355833,1027503,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,207560702.72581857,207560702.72581857,77354284.98063053,0.4551448066239721,0.5838303849709436,0.12967669824880912,0.16634089977195313,1035909,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,226745829.2029612,226745829.2029612,84504249.88927087,0.4551692768584391,0.5798780158811822,0.141670513413101,0.18048585527095481,948260,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,193834831.02309278,193834831.02309278,72238889.93062067,0.477758587698412,0.6219967300144876,0.12711814374906255,0.1654958629175705,1109264,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,3772175438596.491,3772175438596.491,1405824561403.5088,1.5074124000706828,1.511696070060287,7805.328515902835,7827.509208804796,57,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,4134884615384.615,4134884615384.615,1541000000000.0,1.5016366976495938,1.4988025631166575,8523.058874828686,8506.972763240437,52,80132,215014
BM6,Python-like lexer,fine,fine,fine,off,B1,arbitrary numbering + generic lookup dispatch,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,240337658.011721,240337658.011721,89569689.47043088,1.4769990326234357,1.4819641334558449,0.4872695311760368,0.4889075433218894,894633,80132,215014
